model,conversation_id,question_ref,answer_ref,question,answer,score,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,18255,2,4,What is the date of the next meeting?,"Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days",-9.855663299560547,1474,2023,"""Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days",1473,2023
deepset/xlm-roberta-large-squad2,18255,3,0,What date did the operator propose for the next meeting?,no_answer,6.707043647766113,0,0,,0,0
deepset/xlm-roberta-large-squad2,18255,3,1,What date did the operator propose for the next meeting?,X date,-7.034207820892334,3440,3446,be lasting up to if that's due to the amount of X date that's coming out of the wound the Allevyn lo,3393,3493
deepset/xlm-roberta-large-squad2,18255,3,2,What date did the operator propose for the next meeting?,seven days and they should be lasting up to if that's due to the amount of X date,-7.863739490509033,3365,3446, more than seven days and they should be lasting up to if that's due to the amount of X date that's ,3355,3455
deepset/xlm-roberta-large-squad2,18255,3,3,What date did the operator propose for the next meeting?,seven days,-9.127459526062012,3365,3375,need it. Well that having to change more than seven days and they should be lasting up to if that's ,3320,3420
deepset/xlm-roberta-large-squad2,18255,3,4,What date did the operator propose for the next meeting?,the amount of X date,-9.287759780883789,3426,3446,should be lasting up to if that's due to the amount of X date that's coming out of the wound the All,3386,3486
deepset/xlm-roberta-large-squad2,18256,0,0,What date is set for the next meeting?,no_answer,6.1377854347229,0,0,,0,0
deepset/xlm-roberta-large-squad2,18256,0,1,What date is set for the next meeting?,three weeks,-6.083261489868164,4995,5006,"ually on been over here working on this patch three weeks. I did everything.""
customer said ""That sh",4950,5050
deepset/xlm-roberta-large-squad2,18256,0,2,What date is set for the next meeting?,I'm good,-6.166445732116699,207,215,"mer said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of th",161,261
deepset/xlm-roberta-large-squad2,18256,0,3,What date is set for the next meeting?,good,-6.296215057373047,210,214,"er said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of the",162,262
deepset/xlm-roberta-large-squad2,18256,0,4,What date is set for the next meeting?,"I'm good thank you. I'm calling because I'm part of the new team with Smith and Nephew. And we want to do is offer support for the youth around our dressing's and many of you use Allevyn?""
customer said ""Yes course we are. We still use it. Yeah. Brilliant.""
operator said ""Oh brilliant. OK so I think the main area that we wanted to focus on and it's going to take a bit of fact finding from me I'm still a bit new to the area and the use of the Allevyn around skin tear has been presented with a skin tear. What would be your process?""
customer said ""And basically it's like obviously you have to see if you can depend on the skin tear. You can gently mold it back into place and then keep it dry. And then it's the first line is an Allevyn on that. And if it needs anything else really and then you know we normally find after about a week it's done the job.""
operator said ""Brilliant I'm really glad to hear that you've mentioned the use of potentially something else. Is that with anything Allevyn or instead of Allevyn?""
customer said ""No it would be with Allevyn",-6.861008644104004,207,1275,"I'm good thank you. I'm calling because I'm part of the new team with Smith and Nephew. And we want to do is offer support for the youth around our dressing's and many of you use Allevyn?""
customer said ""Yes course we are. We still use it. Yeah. Brilliant.""
operator said ""Oh brilliant. OK so I think the main area that we wanted to focus on and it's going to take a bit of fact finding from me I'm still a bit new to the area and the use of the Allevyn around skin tear has been presented with a skin tear. What would be your process?""
customer said ""And basically it's like obviously you have to see if you can depend on the skin tear. You can gently mold it back into place and then keep it dry. And then it's the first line is an Allevyn on that. And if it needs anything else really and then you know we normally find after about a week it's done the job.""
operator said ""Brilliant I'm really glad to hear that you've mentioned the use of potentially something else. Is that with anything Allevyn or instead of Allevyn?""
customer said ""No it would be with Allevyn",207,1275
deepset/xlm-roberta-large-squad2,18256,1,0,What date is proposed for the next meeting?,no_answer,6.332211494445801,0,0,,0,0
deepset/xlm-roberta-large-squad2,18256,1,1,What date is proposed for the next meeting?,three weeks,-6.551807403564453,4995,5006,"ually on been over here working on this patch three weeks. I did everything.""
customer said ""That sh",4950,5050
deepset/xlm-roberta-large-squad2,18256,1,2,What date is proposed for the next meeting?,good,-6.715268135070801,210,214,"er said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of the",162,262
deepset/xlm-roberta-large-squad2,18256,1,3,What date is proposed for the next meeting?,the nurses,-6.9954352378845215,2371,2381,aven't ordered it but I think it is basically the nurses who have ordered the silicone. But then I'v,2326,2426
deepset/xlm-roberta-large-squad2,18256,1,4,What date is proposed for the next meeting?,I'm good,-7.0574164390563965,207,215,"mer said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of th",161,261
deepset/xlm-roberta-large-squad2,18256,2,0,What is the date of the next meeting?,no_answer,6.133740425109863,0,0,,0,0
deepset/xlm-roberta-large-squad2,18256,2,1,What is the date of the next meeting?,three weeks,-5.857226371765137,4995,5006,"ually on been over here working on this patch three weeks. I did everything.""
customer said ""That sh",4950,5050
deepset/xlm-roberta-large-squad2,18256,2,2,What is the date of the next meeting?,I'm good,-5.98870849609375,207,215,"mer said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of th",161,261
deepset/xlm-roberta-large-squad2,18256,2,3,What is the date of the next meeting?,good,-6.000761032104492,210,214,"er said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of the",162,262
deepset/xlm-roberta-large-squad2,18256,2,4,What is the date of the next meeting?,"I'm good thank you. I'm calling because I'm part of the new team with Smith and Nephew. And we want to do is offer support for the youth around our dressing's and many of you use Allevyn?""
customer said ""Yes course we are. We still use it. Yeah. Brilliant.""
operator said ""Oh brilliant. OK so I think the main area that we wanted to focus on and it's going to take a bit of fact finding from me I'm still a bit new to the area and the use of the Allevyn around skin tear has been presented with a skin tear. What would be your process?""
customer said ""And basically it's like obviously you have to see if you can depend on the skin tear. You can gently mold it back into place and then keep it dry. And then it's the first line is an Allevyn on that. And if it needs anything else really and then you know we normally find after about a week it's done the job.""
operator said ""Brilliant I'm really glad to hear that you've mentioned the use of potentially something else. Is that with anything Allevyn or instead of Allevyn?""
customer said ""No it would be with Allevyn",-6.705324172973633,207,1275,"I'm good thank you. I'm calling because I'm part of the new team with Smith and Nephew. And we want to do is offer support for the youth around our dressing's and many of you use Allevyn?""
customer said ""Yes course we are. We still use it. Yeah. Brilliant.""
operator said ""Oh brilliant. OK so I think the main area that we wanted to focus on and it's going to take a bit of fact finding from me I'm still a bit new to the area and the use of the Allevyn around skin tear has been presented with a skin tear. What would be your process?""
customer said ""And basically it's like obviously you have to see if you can depend on the skin tear. You can gently mold it back into place and then keep it dry. And then it's the first line is an Allevyn on that. And if it needs anything else really and then you know we normally find after about a week it's done the job.""
operator said ""Brilliant I'm really glad to hear that you've mentioned the use of potentially something else. Is that with anything Allevyn or instead of Allevyn?""
customer said ""No it would be with Allevyn",207,1275
deepset/xlm-roberta-large-squad2,18256,3,0,What date did the operator propose for the next meeting?,no_answer,5.76295280456543,0,0,,0,0
deepset/xlm-roberta-large-squad2,18256,3,1,What date did the operator propose for the next meeting?,I'm good,-4.670411586761475,207,215,"mer said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of th",161,261
deepset/xlm-roberta-large-squad2,18256,3,2,What date did the operator propose for the next meeting?,good,-5.076633453369141,210,214,"er said ""Yes fine thank you?""
operator said ""I'm good thank you. I'm calling because I'm part of the",162,262
deepset/xlm-roberta-large-squad2,18256,3,3,What date did the operator propose for the next meeting?,three weeks,-6.408942222595215,4995,5006,"ually on been over here working on this patch three weeks. I did everything.""
customer said ""That sh",4950,5050
deepset/xlm-roberta-large-squad2,18256,3,4,What date did the operator propose for the next meeting?,"one week but we know if we don't just protect that for one week it's going to be something worse the following week.""
operator said ""Yeah and that's really good. It sounds like you're very proactive which is so lovely to hear. Like of the patients seem like they're really really good really good hands with you as a team which is so lovely to hear some of the nursing homes. It's so good to see that they say ah you know what we just reported and we have to just see how it goes. And it's unfortunate but it sounds like you guys are really on top of things.""
customer said ""Yeah well I used to be the um manager for the District Nurses in Malvern so I used to go and see a lot of residential homes and a lot of nursing homes unfortunately where nurses weren't able to understand dressings as such. And I did find you know some of them are quite old you know archaic. I couldn't give you a rationale to why they're using this and that and. Yeah I'm part of the tissue viability for Worcester anyway so.""
operator said ""Oh you are. Okay well that's good to know because I know the wider team that I work with is dealing with tissue viability and we do have that kind of backing with Allevyn in which is always good to hear.""
customer said ""Yeah I I don't know. How long have you been there. Because you would you you would know Jackie. Stephen Haynes No or yes?""
operator said ""I feel like I heard the name before but I have actually on been over here working on this patch three weeks",-6.732330322265625,3522,5006," one week but we know if we don't just protect that for one week it's going to be something worse the following week.""
operator said ""Yeah and that's really good. It sounds like you're very proactive which is so lovely to hear. Like of the patients seem like they're really really good really good hands with you as a team which is so lovely to hear some of the nursing homes. It's so good to see that they say ah you know what we just reported and we have to just see how it goes. And it's unfortunate but it sounds like you guys are really on top of things.""
customer said ""Yeah well I used to be the um manager for the District Nurses in Malvern so I used to go and see a lot of residential homes and a lot of nursing homes unfortunately where nurses weren't able to understand dressings as such. And I did find you know some of them are quite old you know archaic. I couldn't give you a rationale to why they're using this and that and. Yeah I'm part of the tissue viability for Worcester anyway so.""
operator said ""Oh you are. Okay well that's good to know because I know the wider team that I work with is dealing with tissue viability and we do have that kind of backing with Allevyn in which is always good to hear.""
customer said ""Yeah I I don't know. How long have you been there. Because you would you you would know Jackie. Stephen Haynes No or yes?""
operator said ""I feel like I heard the name before but I have actually on been over here working on this patch three week",3522,5006
deepset/xlm-roberta-large-squad2,18257,0,0,What date is set for the next meeting?,no_answer,4.506835460662842,0,0,,0,0
deepset/xlm-roberta-large-squad2,18257,0,1,What date is set for the next meeting?,next Thursday or Friday,1.5541232824325562,4224,4247,let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of t,4185,4285
deepset/xlm-roberta-large-squad2,18257,0,2,What date is set for the next meeting?,Thursday or Friday,1.2672618627548218,4229,4247,'s say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of that,4188,4288
deepset/xlm-roberta-large-squad2,18257,0,3,What date is set for the next meeting?,"next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a week",-0.036946892738342285,4224,4762," next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a wee",4224,4762
deepset/xlm-roberta-large-squad2,18257,0,4,What date is set for the next meeting?,maybe next Thursday or Friday,-0.11387904733419418,4218,4247,nd let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use o,4182,4282
deepset/xlm-roberta-large-squad2,18257,1,0,What date is proposed for the next meeting?,no_answer,4.217597246170044,0,0,,0,0
deepset/xlm-roberta-large-squad2,18257,1,1,What date is proposed for the next meeting?,next Thursday or Friday,3.433398962020874,4224,4247,let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of t,4185,4285
deepset/xlm-roberta-large-squad2,18257,1,2,What date is proposed for the next meeting?,Thursday or Friday,3.2091028690338135,4229,4247,'s say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of that,4188,4288
deepset/xlm-roberta-large-squad2,18257,1,3,What date is proposed for the next meeting?,maybe next Thursday or Friday,2.297391176223755,4218,4247,nd let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use o,4182,4282
deepset/xlm-roberta-large-squad2,18257,1,4,What date is proposed for the next meeting?,let's say about a week to 10 days maybe next Thursday or Friday,0.8675228357315063,4184,4247,you a call back and let's say about a week to 10 days maybe next Thursday or Friday. And we can disc,4165,4265
deepset/xlm-roberta-large-squad2,18257,2,0,What is the date of the next meeting?,next Thursday or Friday,5.694495677947998,4224,4247,let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of t,4185,4285
deepset/xlm-roberta-large-squad2,18257,2,1,What is the date of the next meeting?,Thursday or Friday,5.333636283874512,4229,4247,'s say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of that,4188,4288
deepset/xlm-roberta-large-squad2,18257,2,2,What is the date of the next meeting?,maybe next Thursday or Friday,4.2455668449401855,4218,4247,nd let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use o,4182,4282
deepset/xlm-roberta-large-squad2,18257,2,3,What is the date of the next meeting?,"next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a week",4.059704780578613,4224,4762," next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a wee",4224,4762
deepset/xlm-roberta-large-squad2,18257,2,4,What is the date of the next meeting?,"Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a week",3.698845148086548,4229,4762,"t Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a wee",4228,4762
deepset/xlm-roberta-large-squad2,18257,3,0,What date did the operator propose for the next meeting?,next Thursday or Friday,6.74133825302124,4224,4247,let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of t,4185,4285
deepset/xlm-roberta-large-squad2,18257,3,1,What date did the operator propose for the next meeting?,Thursday or Friday,6.592253684997559,4229,4247,'s say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use of that,4188,4288
deepset/xlm-roberta-large-squad2,18257,3,2,What date did the operator propose for the next meeting?,maybe next Thursday or Friday,5.682272911071777,4218,4247,nd let's say about a week to 10 days maybe next Thursday or Friday. And we can discuss how the use o,4182,4282
deepset/xlm-roberta-large-squad2,18257,3,3,What date did the operator propose for the next meeting?,"Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a week",3.9035325050354004,4229,4762,"t Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a wee",4228,4762
deepset/xlm-roberta-large-squad2,18257,3,4,What date did the operator propose for the next meeting?,"next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a week",3.704786777496338,4224,4762," next Thursday or Friday. And we can discuss how the use of that foam dressing has worked with the skin tear and then from that I'll have a chat with the operations manager.""
customer said ""Yep OK""
operator said ""That's great Jean-Pierre thank you so much for taking the time. Could I just ask your surname please? Because I've got to write down who I've spoken to today.""
customer said ""Amegan""
operator said ""Amegan. Perfect. Thank you so much Jean-Pierre I really appreciate that. And I'll speak to you again in about maybe about a wee",4224,4762
deepset/xlm-roberta-large-squad2,18258,0,0,What date is set for the next meeting?,no_answer,6.28377628326416,0,0,,0,0
deepset/xlm-roberta-large-squad2,18258,0,1,What date is set for the next meeting?,not too bad,-5.737244606018066,633,644,"aid ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If",588,688
deepset/xlm-roberta-large-squad2,18258,0,2,What date is set for the next meeting?,"OK. How are you?""
operator said ""I'm not too bad",-6.038414478302002,596,644,"today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Sm",570,670
deepset/xlm-roberta-large-squad2,18258,0,3,What date is set for the next meeting?,"I'm OK. How are you?""
operator said ""I'm not too bad",-7.169069290161133,593,645," today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from S",569,669
deepset/xlm-roberta-large-squad2,18258,0,4,What date is set for the next meeting?,I'm not too bad,-7.217748641967773,630,645,"said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. I",587,687
deepset/xlm-roberta-large-squad2,18258,1,0,What date is proposed for the next meeting?,no_answer,6.416130065917969,0,0,,0,0
deepset/xlm-roberta-large-squad2,18258,1,1,What date is proposed for the next meeting?,not too bad,-6.5852766036987305,633,644,"aid ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If",588,688
deepset/xlm-roberta-large-squad2,18258,1,2,What date is proposed for the next meeting?,"OK. How are you?""
operator said ""I'm not too bad",-6.80886173248291,596,644,"today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Sm",570,670
deepset/xlm-roberta-large-squad2,18258,1,3,What date is proposed for the next meeting?,I'm not too bad,-8.041990280151367,630,645,"said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. I",587,687
deepset/xlm-roberta-large-squad2,18258,1,4,What date is proposed for the next meeting?,"I'm OK. How are you?""
operator said ""I'm not too bad",-8.166454315185547,593,645," today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from S",569,669
deepset/xlm-roberta-large-squad2,18258,2,0,What is the date of the next meeting?,no_answer,6.191615104675293,0,0,,0,0
deepset/xlm-roberta-large-squad2,18258,2,1,What is the date of the next meeting?,not too bad,-5.011385917663574,633,644,"aid ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If",588,688
deepset/xlm-roberta-large-squad2,18258,2,2,What is the date of the next meeting?,"OK. How are you?""
operator said ""I'm not too bad",-5.3532795906066895,596,644,"today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Sm",570,670
deepset/xlm-roberta-large-squad2,18258,2,3,What is the date of the next meeting?,"I'm OK. How are you?""
operator said ""I'm not too bad",-6.626835823059082,593,645," today?""
customer said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from S",569,669
deepset/xlm-roberta-large-squad2,18258,2,4,What is the date of the next meeting?,I'm not too bad,-6.6356096267700195,630,645,"said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. I",587,687
deepset/xlm-roberta-large-squad2,18258,3,0,What date did the operator propose for the next meeting?,no_answer,5.257795333862305,0,0,,0,0
deepset/xlm-roberta-large-squad2,18258,3,1,What date did the operator propose for the next meeting?,not too bad,-2.503988742828369,633,644,"aid ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If",588,688
deepset/xlm-roberta-large-squad2,18258,3,2,What date did the operator propose for the next meeting?,I'm not too bad,-2.7079005241394043,630,645,"said ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. I",587,687
deepset/xlm-roberta-large-squad2,18258,3,3,What date did the operator propose for the next meeting?,not too bad.,-4.859567642211914,633,645,"id ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If ",589,689
deepset/xlm-roberta-large-squad2,18258,3,4,What date did the operator propose for the next meeting?,I'm not too bad.,-5.063479423522949,630,646,"aid ""I'm OK. How are you?""
operator said ""I'm not too bad. This is Antonia from Smith and Nephew. If",588,688
